,Paper ID,Hypothesis/Proposition #,Hypothesis/Proposition Full Sentence
959,sgd05amj.txt,h6,hypo 1: a negative relationship between voluntary turnover and workforce performance is moderated by hrm inducements and investments in such a way that it is attenuated when hrm inducements and investments are low.
960,sgd05amj.txt,h7,hypo 2: the direct relationship between voluntary turnover and financial performance is partially mediated by workforce performance.
961,sgd05amj.txt,h8,hypo 2: the relationship between the interaction of voluntary turnover and hrm practices and financial performance is partially mediated by workforce performance.
962,sgd05amj.txt,h9,"hypo 1: , productivity should increase as turnover increases initially, but it should be negative thereafter."
963,sgd05amj.txt,h10,"hypo 1: , the relationship should be negative and decelerate as voluntary turnover increases."
964,sgd05amj.txt,h11,"hypo 1: b4 to understand this relationship, we used the equation from cohen et al."
965,sgd05amj.txt,h12,"hypo 1: , as the interaction of the hrm index and voluntary turnover did not predict labor hours per ton 0.19, n.s.)."
966,sgd05amj.txt,h13,hypo 1: the turning point was 1.8 standard deviations from the mean.
967,sgd05amj.txt,h14,hypo 1: is supported in the equation for time lost to accidents.
968,sgd05amj.txt,h15,"hypo 1: , as the interaction of the hrm index and voluntary turnover was not significant."
969,sgd05amj.txt,h16,hypo 1: the relationship between voluntary turnover and revenue per driver is negative but becomes attenuated as turnover increases.
970,sgd05amj.txt,h17,"hypo 1: is found in step 4. the product of voluntary turnover and the hrm index was not significant, and thus "
971,sgd05amj.txt,h18,"hypo 1: the zero slope point was at a quit rate of 1.8 standard deviations, or an estimated rate of 110 percent."
972,sgd05amj.txt,h19,"hypo 1: the interaction of the hrm index and voluntary turnover was not significant, offering no support for "
973,sgd05amj.txt,h20,hypo 1: the third set of results in table 4 concerns outof-service percentage equations.
974,sgd05amj.txt,h21,"hypo 1: ; performance declined, but at a diminishing rate, as turnover increased."
975,sgd05amj.txt,h22,"hypo 1: , there is a predicted increase of 202.88 percent in the out-of-service percentage as turnover increases from none to the mean, and an increase of 49.6 percent in out-ofservice as turnover goes one standard deviation higher."
976,sgd05amj.txt,h23,"hypo 2: concerns whether workforce performance mediates the relationship between voluntary turnover and financial performance, and "
977,sgd05amj.txt,h24,"hypo 2: concerns whether workforce performance mediates the interaction of hrm inducements and investments, voluntary turnover, and financial performance."
978,sgd05amj.txt,h25,"hypo 2: , the relationship between the out-of-service percentage and the opershaw, gupta, and delery table 5 hierarchical regression analyses for financial performance hypotheses and mediation tests, hypotheses 2a–2b, study 2a operating ratio return on equity variable step 1 step 2 step 3 step 4 step 5 step 1 step 2 step 3 step 4 step 5 organization size organization age unionization tractor age carrier type percent relays/teams owner-operator percentage hrm index voluntary turnover voluntary turnover squared voluntary turnover hrm index out-of-service percentage r2, step total r2 a standardized coefficients are reported."
979,sgd05amj.txt,h26,"hypo 2: , positing mediation by the out-of-service percentage in the operating ratio equation, receives some support."
980,sgd05amj.txt,h27,"hypo 1: was circumscribed by the results, but hypotheses 1b and 1d were not supported."
981,sh11jop.txt,h0,hypo 1: the rate of unit-level voluntary and involuntary turnover will be negatively related to customer satisfaction.
982,sh11jop.txt,h1,hypo 2: customer satisfaction will be positively related to unit-level financial performance.
983,sh11jop.txt,h2,hypo 3: the negative relationship between unit-level voluntary and involuntary turnover and unit-level financial performance will be fully mediated by customer satisfaction.
984,sh11jop.txt,h3,11 2011 53 table 1 descriptive statistics and intercorrelations between variables in the study 1. regional unemployment 2. unit size 3. voluntary turnover 5. customer sat 6. customer sat 7. customer sat 8. profits per employee involuntary turnover **p .01; *p .05; †p .10 mean sd the unstandardized and standardized path coefficients for the hypothesized model are presented in figure 1. consistent with 
985,sh11jop.txt,h4,"hypo 1: , after controlling for unit-size, voluntary = -.35, b=-.96; se = .36; p = .001; sr2 = .05) and involuntary = -.39, b=-1.98; se = .66; p = .001; sr2 = .06) turnover significantly predicted customer satisfaction."
986,sh11jop.txt,h5,"hypo 2: in that customer satisfaction significantly predicted nop/ee = .52, b=73,235; se = 28,378; p = .001; r2 = .27)."
987,sh11jop.txt,h6,"hypo 3: , by comparing the model-fit of the hypothesized full mediation model with a partial mediation model where there were direct paths from voluntary and involuntary turnover to nop/ee, and an unmediated effects model where the paths from voluntary and involuntary turnover to customer satisfaction and the latter to nop/ee were set to zero and direct paths from both types of turnover and nop/ee were left unconstrained."
988,snw07jom.txt,h0,hypo 1: strategic customer integration is positively associated with manufacturing competitive capabilities.
989,snw07jom.txt,h1,hypo 1: strategic integration is positively associated with manufacturing competitive capabilities.
990,snw07jom.txt,h2,hypo 1: product–process technology integration is positively associated with manufacturing competitive capabilities.
991,snw07jom.txt,h3,hypo 1: corporate strategy integration is positively associated with manufacturing competitive capabilities.
992,snw07jom.txt,h4,hypo 2: manufacturing competitive capabilities are positively associated with business performance.
993,snw07jom.txt,h5,hypo 3: a direct positive association of customer integration with business performance is mediated by manufacturing competitive capabilities.
994,snw07jom.txt,h6,hypo 3: a direct positive association of supplier integration with business performance is mediated by manufacturing competitive capabilities.
995,snw07jom.txt,h7,hypo 3: a direct positive association of product–process technology integration with business performance is mediated by manufacturing competitive capabilities.
996,snw07jom.txt,h8,hypo 3: a direct positive association of product–process technology integration with business performance is mediated by manufacturing competitive capabilities.
997,snw07jom.txt,h9,"hypo 1: interestingly, strategic supplier integration is associated with poorer quality capability, and potentially with poorer new product ﬂexibility capability ."
998,snw07jom.txt,h10,"hypo 1: , as corporate strategy integration is signiﬁcantly associated with better process ﬂexibility capability."
999,snw07jom.txt,h11,"hypo 2: is supported by the results, but only for certain manufacturing competitive capabilities."
1000,snw07jom.txt,h12,hypo 3: is not supported by the results.
1001,snw07jom.txt,h13,"hypo 3: , the results do indicate that a mediation effect is present."
1002,ss07etp.txt,h0,"hypo 1: among high-performing, technology-based ventures, the experience of the entrepreneurial team will be signiﬁcantly related to the strategies pursued by those ﬁrms."
1003,ss07etp.txt,h1,hypo 2: entrepreneurial team experience will not be directly related to the performance of technology-based new ventures.
1004,ss07etp.txt,h2,hypo 3: the ﬁt between strategy and entrepreneurial team experience will be signiﬁcantly related to the performance of technology-based new ventures.
1005,ss07etp.txt,h3,"hypo 1: our empirical tests indicate that team industry experience is positively related to the pursuit of the generic low-cost strategy, whereas technical experience was negatively related to this strategy."
1006,sy04smj.txt,h0,hypo 1: customer co-production will be negatively related to human capital.
1007,sy04smj.txt,h1,hypo 2: customer contact will be posi tively related to human capital.
1008,sy04smj.txt,h2,"thus, based on the expected associations between strategic posi tioning and human capital detailed in hypotheses 1, 2, and 3, we suggest the following moderation relationships: "
1009,sy04smj.txt,h3,hypo 4: human capital will negatively moderate the relationship between customer co production and firm performance.
1010,sy04smj.txt,h4,hypo 5: human capital will positively moderate the relationship between customer contact and firm performance.
1011,sy04smj.txt,h5,hypo 6: human capital will positively moderate the relationship between service cus tomization and firm performance.
1012,sy04smj.txt,h6,hypo 3: service customization will be pos itively related to human capital.
1013,sy04smj.txt,h7,hypo 1: suggested a negative relation ship between customer co-production and human capital.
1014,sy04smj.txt,h8,hypo 2: suggested a positive relationship between customer contact and human capital.
1015,sy04smj.txt,h9,"hypo 3: , we argued there would exist a positive relationship between service customiza tion and human capital."
1016,sy04smj.txt,h10,"hypo 5: the graphical depiction of this relationship in figure 1 reveals that as customer contact increases, high levels of human capital are associated with decreasing per formance, while low levels of human capital are linked to performance increases."
1017,sy04smj.txt,h11,"hypo 4: , customer co production interacted with human capital to have a statistically significant, negative relationship with organizational performance ."
1018,sz09amj.txt,h0,"therefore, with respect to these workers we propose our first hypothesis: "
1019,sz09amj.txt,h1,"hypo 1: under a secondary work system, there is an inverted u-shaped relationship between employee turnover and performance."
1020,sz09amj.txt,h2,"hypo 2: under a commitment work system, there will be less of an inverted u-shaped relationship between employee turnover and performance than under a secondary system, and more of a straight, negative turnover-performance relationship."
1021,sz09amj.txt,h3,"hypo 1: at the same time, the management of a sizeable minority of employees according to elements of a commitment work system provided a set-up for testing "
1022,sz09amj.txt,h4,hypo 2: we now describe the features of our organization in a that were relevant greater detail.
1023,sz09amj.txt,h5,"hypo 1: , concerning the inverted u-shaped effect of turnover for secondary workers would not be confirmed."
1024,sz09amj.txt,h6,"hypo 2: , concerning core workers receive any backing."
1025,sz09amj.txt,h7,hypo 2: the negative effect interactions the way in which full-time separations affect labor productivity merits further discussion.
1026,szrgwdkd94mc.txt,h0,"hypo 2: the greater the variety of conditions treated in the icu, the poorer the unit's per-formance; particularly regarding risk-ad-justed mortality."
1027,szrgwdkd94mc.txt,h1,"hypo 3: the higher the nurse to patient staff-ing ratio, the better the unit's performance."
1028,szrgwdkd94mc.txt,h2,"hypo 4: the greater the quality of caregiver interaction among physicians and nurses in the unit, the better the unit's performance; particularly regarding efficiency of utiliza-tion, evaluated quality of care and evaluated ability to meet family member needs."
1029,t05ajmp.txt,h0,hypo 1: training and perceived organizational performance are related to each other and are not time-speciﬁc.
1030,t05ajmp.txt,h1,"taken into consideration all of the above, we hypothesize that: "
1031,t05ajmp.txt,h2,hypo 2: employee participation and perceived organizational performance are related to each other and are not time-speciﬁc.
1032,t05ajmp.txt,h3,these research ﬁndings lead to the following research hypothesis: downloaded by university of north carolina at charlotte at 06:06 05 december 2018 hrm practices and ﬁrm performance 
1033,t05ajmp.txt,h4,hypo 3: compensation and perceived organizational performance are related to each other and are not time-speciﬁc.
1034,t05ajmp.txt,h5,hypo 4: internal labor market and perceived organizational performance are related to each other and are not time-speciﬁc.
1035,t05ajmp.txt,h6,hypo 5: selection and perceived organizational performance are related to each other and are not time-speciﬁc.
1036,t05ajmp.txt,h7,"hypo 1: as predicted, ilm inﬂuenced organizational performance positively and signiﬁcantly, and the coefﬁcient values for the two years did not show any signiﬁcant difference in their relative strength."
1037,t05ajmp.txt,h8,hypo 2: assumes a stable positive relationship between employee participation and perceived organizational performance across time.
1038,t05ajmp.txt,h9,"hypo 5: , selection and incentive compensation, primary hrm indicators in 2000, are not signiﬁcant as determinants of organizational performance in 1996. nevertheless, there was no signiﬁcant difference in the relative strength of the coefﬁcient values for the two years ."
1039,t05ajmp.txt,h10,hypo 1: predicted that training and perceived organizational performance are related to each other and are not time-speciﬁc.
1040,t05ajmp.txt,h11,"hypo 2: , employee participation is positively related to organizational performance."
1041,t05ajmp.txt,h12,hypo 3: predicted that compensation and perceived organizational performance are related to each other and are not time-speciﬁc.
1042,t05ajmp.txt,h13,hypo 4: predicted that internal labor market and perceived organizational performance are related to each other and are not time-speciﬁc.
1043,t05ajmp.txt,h14,hypo 5: predicted that selection and perceived organizational performance are related to each other and are not time-speciﬁc.
1044,tbbc09halmstaduniversity.txt,h0,"even though it is relatively unclear what the variable size actually measures from a theoretical point of view, there are still many arguments for the following hypothesis: "
1045,tbbc09halmstaduniversity.txt,h1,hypo 1: there is a positive relationship between a firm’s size and the social information disclosed on its website.
1046,tbbc09halmstaduniversity.txt,h2,hypo 2: there is a relationship between the industry in which a firm operates and the social information disclosed on the firm’s website.
1047,tbbc09halmstaduniversity.txt,h3,hypo 3: there is a positive relationship between a firm’s profitability and the social information disclosed on its website.
1048,tbbc09halmstaduniversity.txt,h4,hypo 4: there is a negative relationship between the ownership concentration of a firm and the social information disclosed on its website.
1049,tbbc09halmstaduniversity.txt,h5,"hence, based on results from previous research, the following can be hypothesised: "
1050,tbbc09halmstaduniversity.txt,h6,hypo 5: state-owned corporations disclose less information on their websites than other corporations do.
1051,th08os.txt,h0,"based on this characterization and the prior literature, we arrive at our ﬁrst hypothesis: "
1052,th08os.txt,h1,"hypo 1: in settings requiring high levels of knowledge exploitation, turnover will, on average, have a negative effect on operating performance."
1053,th08os.txt,h2,"hypo 2: in settings requiring high levels of the level of process conforknowledge exploitation, mance will moderate the impact of turnover on operating performance."
1054,th08os.txt,h3,"hypo 1: using turnover rates for the prior three months, on average, turnover has a negative effect on both measures of store performance."
1055,tlwt07jap.txt,h0,"electronic copy available at: http://ssrn.com/abstract=1370750 electronic copy available at: http://ssrn.com/abstract=1370750 ployeeattitudesandbehaviorsmayserveaspotentialmediators,shoreetal.notedthatempiricalexaminationofthemech-anismsbywhichhrpracticesmayaffectorganizationalperfor-manceislacking.ourprimaryobjectiveinthisstudywastoexaminetheinter-mediatelinkagesthroughwhichhpwsrelatetoorganizationaleffectiveness,boththeoreticallyandempirically.elucidatingtheselinkswouldcontributetothestrategichumanresourcesmanage-mentliteraturetheoreticallybyintegratingtheresource-basedviewofthefirmandsocialexchangetheoryperspectives.wehopethatincorporatingresearchfindingsonaggregateatti-tudesandperformancemightthenallowthedevelopmentofaconceptualmodelinwhichcollectivehumancapitalandsocialexchangemediatethehpws–organizationalperformancerela-tionship.inaddition,wecontributetotheliteratureempiricallybyexaminingtheserelationshipswithauniquedataseton76japa-neseestablishments.establishmentisusedheretodescribe“astand-aloneentitywithabusinessaddressbutdistinctfromacompany”.thesedatawereprovidedbymultiplerespondentsfromtwodifferentsourceswithineachestablishment.theoreticaloverviewhrmscholarscommonlyassertthatunderstandingtheimpactofhrpracticesonorganizationaloutcomesrequiresafocusontheoverallhrsystem.althoughtheempiricalevidenceregardingtheimportanceofinternalfitandsynergyamonghrpracticesisnotentirelyconclusive,thelogicisthatemployeesaretypicallyexposedtoahostofhrpracticessimultaneously,andthesepracticesdonotalwaysinfluencetheemployeesindependently.asaresult,anyempiricalinvestigationofhractivitiesandtheirorganizationaloutcomesshouldoperateatthesystemlevel.whenspecificallydiscussinghpws,themechanismsbywhichhrpracticesoperatearelessclear.butifhrsystemscanbeconsideredtoworkbyinfluencingbothemployees’skillsandattitudesinwaysthataffectperformance,itshouldbepossibletobuildonandextendthisexistingconceptualframeworktodeveloptheargumentthattherelationshipbetweenhpwsandorganizationalperformanceismediatedbyanestab-lishment’scollectivelevelofhumancapitalandthedegreeofsocialexchangetakingplacethere.theproposedmodelisde-pictedinfigure1,andwedevelopthisargumentbelow.therelationshipbetweenhpwsandthelevelofcollectivehumancapitalisratherstraightforwardasthereareseveralcomponentsofhpwsthatcontributetoachievingthisobjective.inahpwsenvironment,theemphasisonrigorousandselectivestaffingandcomprehensivetrainingcontributestoahighlevelofcollectivehumancapitalfortheworkforce.forexample,guthrieandolianshowedthatselectionpracticeshaveaneffectonthecharacteristicsoftheemployeesandmanagersselectedforjobs.delaneyandhuseliddrewattentiontothevalueofhrmpracticesthatemphasizehiringindividualsofhigherquality,orofraisingthelevelofskillsandabilitiesamongthecurrentworkforce,orboth.inaddition,providingcompetitivecompensa-tionandextensivebenefitstoemployees,anothercomponentofhpws,helpsattractandrecruithigh-caliberindividuals.finally,hpwsem-phasizeflexiblejobassignments,whichprovideemployeeswithopportunitiestolearnandtodeveloptheirskills.inlightoftheseinfluences,weexpectedthefollowing:hypothesis1:theuseofhpwsispositivelyrelatedtothelevelofcollectivehumancapitalamongemployees.thepotentialimpactofhumancapitalonfirmperformancehasbeenwidelyrecognizedinboththehrmandthestrategylitera-ture.ataverybasiclevel,anorganization’sstockofhumancapitaldictatesthenatureandextentofemployees’potentialcontributionstotheorganization.accordingtotheresource-basedviewofthefirm,competitiveadvantagestemsfromanorganization’spossessionofvaluable,rare,anddifficulttoimitateresources.aresourceisvaluableifitenablesanorganizationtotakeadvantageofopportunitiesorneutralizethreatsintheenvironment.further-more,iftheresourceisalsorare,anditiscostlyforcompetitorstoimitatetheresourceortosubstituteitwithanotherresourcethatcanperformthesametasks,thefirmmayachievelong-termsuperiorperformanceandsustainedcompetitiveadvantagefromtheresource.high-qualityhumancapitalcanbeconsideredtosatisfytheabovecriteriaforcreatingandsustainingsuperiorperformanceandcompetitiveadvantage.inadditiontoitsconventionalcontribu-tions,humancapitalisgenerallyembeddedinanorganization’scomplexsocialsystems,whichmaycauseittotakeonfirm-specificfeaturesthatmakeitmoreusefulforaparticularfirmthanforothers.forexample,afirm’shumancapitalmayhavedevel-opedsoastofitwiththefirm’sparticularstrategyandstructureandtohavecomplexinterrelationshipswithitsotherphysical,financial,legal,orinformationresources.asaresultofthiscomplexity,thelinkbetweenhumancapitalandfirmperformanceisoftendifficulttoexplain,evenifitisclearlyappreciated.thesefeaturesofhumancapitalalsomakeitlesslikelytobefreelytradedortobereadilyimitatedorsubstitutedwithoutincur-ringverysignificantcosts.thefirmspecificityofhumancapitalandtheambiguityinthehumancapital–performancelinkthusenableafirmtoprofitfromitshumancapitalmorestablyandoveralongerperiodoftimethanistypicalofotherresources.humancapitalthushasconsiderablepotentialforgeneratingsuperiorfinancialperformanceandcom-petitiveadvantage.thisledtothefollowingexpectation:hypothesis2:thelevelofcollectivehumancapitalisposi-tivelyrelatedtooverallestablishmentperformance.ashuselidanddeleryandshawnoted,however,itisalsoimportanttotakeintoaccounthowhpwsaffectthemotivationofemployeestoexerteffortonbehalfoftheorganiza-tion.kozlowskiandkleinnotedthataggregateemployee1070takeuchi,lepak,wang,andtakeuchi attitudesandbehaviorscanbeconsideredasharedconstruct,which“describesthecharacteristicsthatarecommonto—thatis,sharedby—themembersofaunit”.vanmaanenandscheinalsohavearguedthatsocializationinanorganiza-tion“entailsthelearningofaculturalperspective...[i.e.,]aperspectiveforinterpretingone’sexperiencesinagivensphereoftheworkworld”.moreover,ashforthandsakssuggestedthatinstitutionalizedsocializationtacticsthatallowallnewcomerstogothroughsimilarprocessestogethercreatestron-geridentificationwiththeorganization’svaluesandnorms.followingthesearguments,formaltrainingpracticesforem-ployees,suchasthoseincludedinhpws,alsomayserveassocializationtacticsthathelpdevelopsocialcapital.inaddition,theattraction–selection–attritionperspectiveproposesthatthesethreeinterrelateddynamicprocessesproducehomogeneitywithinanorganization.extendingthislogic,theselectiverecruitmentandrigorousstaffingpracticesinvolvedinhpwsmayservetoattractemployeeswhoholdsimilarvalues.therigoroustrainingthenmoldsagroupofemployeeswithsimilarvaluesandexpectations.furthermore,buildingontheargumentsofsocialexchangetheoryandfindingsfromresearchontherelationshipsbetweenaggregateattitudesandorganizationalperformance,apositiveassociationmightbeexpectedbetweenthedegreeofsocialexchangeandorganizationalperformance.socialexchangetheorymightalsoprovideinsightintothemechanismsthroughwhichhpwsmayrelatetoorganizationalperformance.accordingtoblau,socialexchangecanbedefinedas“favorsthatcreatediffusefutureobligations,notpreciselyspeci-fiedones,andthenatureofthereturncannotbebargainedaboutbutmustbelefttothediscretionoftheonewhomakesit”.whensocialexchangetakesplaceinanemployer–employeere-lationship,marchandsimon’sinducement–contributionformulationappearsrelevantandprovidesadditionalinsight.ac-cordingtomarchandsimon,anorganization’s“...survivalandcontinuedexistenceiscontingentuponthecontributionsofem-ployeesbeingsufficienttogeneratetheinducementsthatsubse-quentlyareperceivedasadequatebyemployeesintermsofelicitingthenecessarycontributions”.employerswhocanbalancetheseinducementsandcontributionsarelikelytobeabletodevelopbettersocialex-changerelationshipswiththeiremployeesand,asresult,reaphigherperformance.whenhrpracticesareinterpretedbyemployeesasexpressingappreciation,investment,andrecognition,theybegintoperceivethemselvesinasocialexchange,asopposedtoapurelymercantile,relationship.forexample,rigorousrecruit-mentandselectionproceduresmaysignaltoemployeesthattheorganizationvaluesthemhighly.hpwsperformanceappraisalislikelytoentailpraiseandperhapsopportunitiesforpromotion.empowermentindecisionmaking,highwages,andextensivebenefitsmaybeviewedbyemployeesasrecognitionoftheirvaluetotheorganization.rigoroustrainingalsorepresentsorganiza-tionalinvestmentinandcommitmenttotheemployee,anditsignalsthattheyareconsideredimportanttothesurvivalandsuccessoftheorganization.alloftheseconstituteanincentiveforthehigh-caliberemployeestoremainwiththeorganizationandtoperformatahighlevel.thus,weexpectedthefollowing:hypothesis3:theuseofhpwsispositivelyrelatedtoahighdegreeofsocialexchangewithinanestablishment.anindividualemployee’ssocialexchangerelationshiphasbeenfoundtobepositivelyrelatedtoextrarolebehaviors.whenemployeesregardtheirsocialexchangerelationshipwithanorganizationasinvolved,theyaremorelikelytoprovidehelptotheircoworkers.employeeswhoshareahighsocialex-changerelationshipthusbenefitfromreceivingextrahelpfromcoworkersand,inturn,helpothers.thisprocessisclearlylikelytoleadtopositivesynergiesamongemployeesand,asaresult,improvedproductivityfromtheunit.forexample,podsakoffetal.found"
1056,tlwt07jap.txt,h1,hypo 2: 4collective human capital degree of establishmentsocial exchange 
1057,tlwt07jap.txt,h2,"hypo 5: mediation relative establishmentperformancehigh performance work systemsfigure1.proposedmediatingmodelofhigh-performanceworksystems.ratingssourcesarenotedinparentheses.1071high-performanceworksystemsandperformance thatanindividual’sorganizationalcitizenshipbehaviorswerere-latedtoqualityandquantityaspectsofhisorherworkgroup’sperformance.inaddition,astreamofresearchhasfoundasignificantrela-tionshipbetweenaggregateemployeeattitudesandperformanceatboththebusiness-unitlevelandthefirmlevel.forexample,ryanetal.foundasignificantrelationshipbetweenaggregatejobandcompanysatisfactionforbankbranchemployeesandindica-torsofcompanyperformance.inameta-analysis,harteretal.foundsignificantcorrelationsbetweenemployeeattitudesandoutcomesatthebusiness-unitlevel.similarly,podsakoffandmackenziefoundthatgoodunit-levelorganizationalcitizenshipbehaviorswerepositivelyrelatedtoobjectiveunitperformance.furthersupportforthisargumenthasalsobeenfoundatthefirmlevel.ostrofffoundthatjobattitudesaccountedforbetween2%and49%ofadditionalvarianceinthevariousperformanceindicatorsfor298schools,withameanof10%,afterschoolcharacteristicshadbeencontrolledfor.therefore,weexpectedthefollowing:hypothesis4:thedegreeofsocialexchangeinanestablish-mentispositivelyrelatedtotheestablishment’soverallper-formance.viewedincombination,theeffectsofhpwsonorganizationalperformanceshouldbemediatedbyworkforcecharacteristicssuchasitscollectivehumancapitalandthedegreeofsocialexchange.thislogicisconsistentwiththeworkofdeleryandshaw,whospecificallyacknowledgedknowledge,skills,abilities,andmotivationaslinkingpinsthatconnectthehrsystemtolaborproductivity.inaddition,cropanzanoandmitchellnotedthat,“[a]socialexchangerelationshipevolveswhenemployers‘takecareofem-ployees,’whichtherebyengendersbeneficialorganizationalcon-sequences.inotherwords,thesocialexchangerelationshipisamediatororinterveningvariable”.therefore,theargumentsoftheresource-basedviewofthefirm,behavioralperspectives,andsocialexchangetheorysuggestthatbothcollectivehumancapitalandthedegreeofsocialexchangeplayamediatingroleinthehpws–organizationalperformancerelationship.hypothesis5:thecollectivehumancapitalandthedegreeofsocialexchangeinanestablishmentwillmediatetherelation-shipbetweenhpwsandtheestablishment’sperformance.methodresearchdesigngiventheconcernsrelatedtosingle-raterbiases,itisimportantthatthesehypothesesbetestedwithdatafrommultipleindependentestab-lishmentsandfrommultiplerespondentswithineachestablish-ment.forthesereasons,weincludedonlyorganizationsforwhichdatawereavailablefrombothmanagersandemployeesinthestudy.theoriginalpopulationconsistedofaconveniencesampleofjapanesecompanieswithwhichajapanesefacultymemberontheresearchteamhadapersonalconnection.japanesecultureplacesaheavyemphasisonbuildingorhavinginterpersonalrelationshipsgiventheculture’sstressonin-groupversusout-groupstatusdifferentials.japanesebusinessem-phasizesahigh-contextcommunicationstyleinwhich“mostoftheinformationiseitherinthephysicalcontextorinternalizedintheperson”.thus,becauseofresponseratecon-siderations,weconsidereditnecessarytousepersonalcontacts.tominimizeanypotentialbiasthismightintroduce,wetookcaretoselectcompaniesthatwererepresentativeofvariousindustrysec-tors.ofthe120companiesapproached,56agreedtoparticipate.oncetheconsentofthetopmanagementofeachpar-ticipatingcompanyhadbeensecured,weaskedthehrmanagerstoarrangesitevisits.thedatacollectionprocedureinvolvedsurveyingmanagersandemployeesateachestablishment.allthesurveyresponses,frombothmanagersandwhite-collar,full-time,permanentemployees,werereturnedtothefourthauthor’suniver-sityaddressintokyo,japan,usingprepaidandself-addressedenvelopes.inthecoverlettertothesurvey,wedescribedthepurposeoftheprojectandthevoluntarynatureofparticipation.respondentswereassuredoftheanonymityoftheirresponsesandtheoppor-tunitytoreceivefeedback,iftheysodesired.giventhatpartici-pationwasvoluntaryandanonymous,participantswerenotaskedtosignaninformedconsentform.tomaximizetheresponserate,wecontactedthemanagersinchargebyphoneore-mail2weeksaftertheinitialdistributionofthesurvey.asecondroundoffollow-upwasconductedbymail,enclosinganothersetofsur-veys.thiswasreinforcedagainbyphonecallsore-mailstoallpotentialrespondents.afinalroundofcontactorcommunicationwasconductedbymail,againenclosingasurveypacket.therewasnoincentiveforparticipatinginthisproject.samplethefinalsampleforthisstudyconsistedof76businessestab-lishmentsfrom56differentcompanieslocatedinjapan,coveringarangeofindustriesandgeographicalregions.thefinalsampleincluded33establishmentsfrommanufacturing;4fromconstruc-tion;7fromthetransportation,communication,electric,gas,andsanitaryservicessectors;7fromwholesaletrade;5fromretailtrade;6fromfinance,insurance,andrealestate;and14others.these76establishmentseachprovidedatleasttheminimumlevelofresponsenecessarytoensuremultipledatasourcesforeachestablishment.themanagerialsampleconsistedof324managerswithsupervi-soryresponsibilitiesinthe76establishments.theaveragenumberofmanagerialresponsesforeachestablishmentwas4.261–26).therewere23unitsfromwhichonly1managerialresponsewasobtained.themanagers,onaverage,had19.02yearsofworkexperienceattheestablishment11.63),had10.16yearsofjobtenure10.44),were47.73yearsold7.91),werepredominantlymale,andwereatleastatthelevelofsupervisorormiddlemanagement.thetotalnumberofnonmanagerialemployeerespondentswas525,withanaverageof6.89responsesperunit2–48).theemployeesaveraged35.90yearsofage8.43),werepredominantlymale,and,onaverage,had8.05yearsofworkexperi-1072takeuchi,lepak,wang,andtakeuchi enceattheestablishment8.12)and6.14yearsofjobtenure6.46).surveytranslationproceduretheproceduresrecommendedbybrislinforsurveytranslationsacrossdifferentlanguageswereapplied.first,theprimaryresearcher,whoisfluentinjapanese,createdtheenglishversionandthentranslateditintojapanese.thisprimaryre-searcherandanotherjapanesefacultymemberspecializedinjap-anesehumanresourcemanagementimprovedthetranslationthroughaniterativeprocesswhereanyconcernsaboutdiscrepanciesbetweentheenglishandjapaneseversionsweredetectedandaddressed.tovalidatethetranslation,weaskedtwojapaneseemployeesinnowayaffiliatedwiththisstudytoreadthroughthejapaneseversiontotestitsreadabilityandeaseofcomprehension.anyconcernswerenotedandaddressed.measurestohelpensurethesurvey’svalidity,weobtainedalloftheitemsusedfrommeasuresthathadbeenappliedinpreviousstudies.multiple-itemscaleswereemployed,wit"
1058,w02jom.txt,h0,hypo 1: among small us ﬁrms there is a negative association between the use of hpws and workforce turnover.
1059,w02jom.txt,h1,hypo 2: among small us ﬁrms there is a positive association between the use of hpws and labor productivity.
1060,w02jom.txt,h2,"hypo 1: results indicate a negative association between hpws and workforce turnover r2 = .009, f = 3.843, n = 390)."
1061,w02jom.txt,h3,"hypo 2: within this study’s sample of us small ﬁrms, hpws are not associated with labor productivity r2 = .000, f = 3.196, n = 386)."
1062,wb93smj.txt,h0,hypo 1: environmental munificence will be negatively associated with turnover within the top management team.
1063,wb93smj.txt,h1,hypo 2: environmental instability will be positively associated with turnover within the top management team.
1064,wb93smj.txt,h2,hypo 3: environmental complexity will be positively associated with turnover within the top management team.
1065,wb93smj.txt,h3,hypo 4: environmental munijicence will be positively associated with jim performance.
1066,wb93smj.txt,h4,hypo 4: environmental complexity will be negatively associated with firm performance.
1067,wb93smj.txt,h5,hypo 4: firm performance will be negatively associated with turnover within the top management team.
1068,wb93smj.txt,h6,hypo 5: environmental munificence will be negatively associated with strategic change.
1069,wb93smj.txt,h7,hypo 5: environmental instability will be positively associated with strategic change.
1070,wb93smj.txt,h8,hypo 5: environmental complexity will be positively associated with strategic change.
1071,wb93smj.txt,h9,hypo 5: strategic change will be positively associated with turnover within the top management team.
1072,wb93smj.txt,h10,hypo 6: environmental complexity will be positively associated with demographic het-erogeneity.
1073,wb93smj.txt,h11,hypo 6: 6: demographic heterogeneity will be positively associated with turnover within the top management team.
1074,wb93smj.txt,h12,"as shown in figure 2 and table 3, all three environmental variables have a strong direct effect on top team turnover, providing support for hypotheses 1, 2, and 3. in addition, strategic change had a significant effect on top team turnover, providing support for "
1075,wb93smj.txt,h13,hypo 5: support was also found for some of the hypothe-sized linkages between the environmental and mediating variables.
